symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,activation_level,time_stop_date,partial_exit_fraction,activation_date,activation_price,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
META,bull,2025-06-24,2025-06-25,713.3200073242188,2025-07-16,702.9099731445312,time_stop_day_15_close,15,-1.4593778490438303,bull,META,709.8734130859375,712.2000122070312,15.228572300502233,636.7532893623652,,679.4162684849331,743.7771519252232,2025-07-16,0.0,,,66.53006338608728,709.8734130859375,8221143138.214722,13823200.0,1465228591104.0,1.229
MSFT,bull,2025-06-24,2025-06-25,492.0400085449219,2025-07-16,505.7200012207031,time_stop_day_15_close,15,2.7802602305117885,bull,MSFT,486.2262268066406,490.1099853515625,6.417859758649554,449.3310773524607,,473.39050728934154,504.87572806222096,2025-07-16,0.5,2025-07-15,505.8200073242187,76.1956832858449,486.2262268066406,9105253954.316101,22305600.0,2818348154880.0,1.103
NFLX,bull,2025-06-24,2025-06-25,128.6840057373047,2025-07-01,131.6364974975586,trailing_stop_close,5,2.294373526327065,bull,NFLX,127.91100311279295,127.91100311279295,2.5527866908482175,118.40350483614078,,122.80542973109652,133.78957911900113,2025-07-16,0.5,2025-06-30,133.91299438476562,71.61560144768768,127.91100311279295,3405243175.368881,26633000.0,325831589888.0,1.491
NVDA,bull,2025-06-24,2025-06-25,149.27000427246094,2025-07-16,164.55999755859375,time_stop_day_15_close,15,10.243178702014477,bull,NVDA,147.7032470703125,147.89999389648438,3.2878570556640625,134.35910485608295,,141.12753295898438,155.84571838378906,2025-07-16,0.5,2025-06-27,157.75,67.71747734933598,147.7032470703125,28873908615.513916,187566100.0,5103122644992.0,2.202
BAC,bull,2025-06-25,2025-06-26,46.95000076293945,2025-07-08,47.93000030517578,trailing_stop_close,8,2.0873259346353423,bull,BAC,45.8511962890625,46.849998474121094,0.7585713522774833,42.05708966714023,,44.33405358450754,48.46714346749442,2025-07-17,0.5,2025-07-02,48.709999084472656,73.05316656257727,45.8511962890625,1710496870.911007,33532400.0,398828404736.0,1.196
CAT,bull,2025-06-25,2025-06-26,374.0,2025-07-17,403.13999938964844,time_stop_day_15_close,15,7.791443687071764,bull,CAT,367.6015625,371.5799865722656,6.419283185686384,338.236901613317,,354.7629961286272,386.8385663713728,2025-07-17,0.5,2025-06-30,388.2099914550781,68.48010747301335,369.0261535644531,874395363.0975342,1737700.0,454060769280.0,1.603
GS,bull,2025-06-25,2025-06-26,670.6199951171875,2025-07-08,702.5150146484375,trailing_stop_close,8,4.756049590450484,bull,GS,656.6511840820312,669.8699951171875,13.092136928013392,569.5574996744131,,630.4669102260044,696.8042689732143,2025-07-17,0.5,2025-06-30,707.75,76.92729241574108,656.6511840820312,1186160293.5565186,1566400.0,323493363712.0,1.291
META,bull,2025-06-25,2025-06-26,714.3599853515625,2025-07-17,701.4099731445312,time_stop_day_15_close,15,-1.8128132135869945,bull,META,706.3648071289062,708.6799926757812,14.446428571428571,642.6918439944752,,677.4719499860491,743.2528424944196,2025-07-17,0.0,,,64.76446405588689,709.8734130859375,8246030410.519409,9320400.0,1465228591104.0,1.229
MSFT,bull,2025-06-25,2025-06-26,492.9800109863281,2025-07-17,511.7000122070313,time_stop_day_15_close,15,3.797314455661027,bull,MSFT,488.369140625,492.2699890136719,6.592858450753348,449.4383613695917,,475.1834237234933,506.1657278878348,2025-07-17,0.5,2025-07-17,511.7000122070313,77.20782915303464,488.369140625,9052737072.645416,17495100.0,2818348154880.0,1.103
NFLX,bull,2025-06-25,2025-06-26,128.0,2025-07-01,131.6364974975586,trailing_stop_close,4,2.8410136699676514,bull,NFLX,127.5250015258789,127.5250015258789,2.5497158595493894,118.20594838592477,,122.42556980678013,133.0994317190988,2025-07-17,0.5,2025-06-30,133.91299438476562,70.04114866411469,127.91100311279295,3365189877.393341,21465000.0,325831589888.0,1.491
NVDA,bull,2025-06-25,2025-06-26,155.97999572753906,2025-07-17,168.5500030517578,time_stop_day_15_close,15,8.05873039397671,bull,NVDA,154.10475158691406,154.30999755859375,3.552142551967076,133.9671097157805,,147.0004664829799,163.08428083147322,2025-07-17,0.5,2025-07-10,164.10000610351562,73.88194496640072,154.10475158691406,29643247763.40912,269146500.0,5103122644992.0,2.202
AMZN,bull,2025-06-26,2025-06-27,219.9199981689453,2025-07-18,226.1300048828125,time_stop_day_15_close,15,2.8237571687757868,bull,AMZN,217.1199951171875,217.1199951171875,4.794999258858813,203.4090025869939,,207.52999659946988,229.50999668666293,2025-07-18,0.0,,,62.028063824389996,217.61000061035156,8228755587.317276,50480800.0,2628929978368.0,1.444
BAC,bull,2025-06-26,2025-06-27,47.45000076293945,2025-07-18,47.31999969482422,time_stop_day_15_close,15,-0.27397484936769745,bull,BAC,46.44819641113281,47.459999084472656,0.7699999128069196,41.95388601763321,,44.90819658551897,48.99000058855329,2025-07-18,0.0,,,75.81973969241969,46.44819641113281,1727128856.2246132,40127000.0,398828404736.0,1.196
CAT,bull,2025-06-26,2025-06-27,383.0199890136719,2025-07-18,406.0699920654297,time_stop_day_15_close,15,6.017963477863053,bull,CAT,377.7913208007813,381.8800048828125,6.782854352678571,336.91040756253363,,364.22561209542414,396.58569771902904,2025-07-18,0.5,2025-07-02,398.4299926757813,74.06758139792832,377.7913208007813,889936396.2658691,2575100.0,454060769280.0,1.603
GS,bull,2025-06-26,2025-06-27,691.0,2025-07-08,710.4800109863281,trailing_stop_close,7,2.819104339555456,bull,GS,673.6000366210938,687.1599731445312,13.280713762555804,565.3477621158047,,647.0386090959821,717.5614275251116,2025-07-18,0.5,2025-07-03,723.6799926757812,80.39763742120027,673.6000366210938,1223161608.685913,2849500.0,323493363712.0,1.291
META,bull,2025-06-26,2025-06-27,726.52001953125,2025-07-18,693.7665318080357,sl_intraday,15,-4.508270500838618,bull,META,723.7179565429688,726.0900268554688,14.975712367466517,647.8872504435686,,693.7665318080357,756.4714442661831,2025-07-18,0.0,,,69.1282537052811,723.7179565429688,8462024024.043884,13964800.0,1465228591104.0,1.229
MSFT,bull,2025-06-26,2025-06-27,497.5499877929687,2025-07-18,510.875,time_stop_day_15_close,15,2.678125320862401,bull,MSFT,493.5080871582031,497.4500122070313,6.592145647321429,450.04047612772183,,480.3237958635603,510.7342790876115,2025-07-18,0.5,2025-07-17,511.7000122070313,79.46299540479461,493.5080871582031,9198728780.180513,21578900.0,2818348154880.0,1.103
NFLX,bull,2025-06-26,2025-06-27,130.68800354003906,2025-07-10,125.47372000558035,sl_intraday,9,-3.989871597404282,bull,NFLX,130.66700744628906,130.66700744628906,2.5966437203543555,117.63313737591737,,125.47372000558035,135.88129098074776,2025-07-18,0.0,,,74.88188692490567,130.66700744628906,3423295054.380417,26059000.0,325831589888.0,1.491
NVDA,bull,2025-06-26,2025-06-27,156.0399932861328,2025-07-18,167.64500427246094,time_stop_day_15_close,15,7.437202951584254,bull,NVDA,154.8137969970703,155.02000427246094,3.377142769949777,134.1591565758588,,148.05951145717077,162.79427882603235,2025-07-18,0.5,2025-07-09,162.8800048828125,74.46359865117522,154.8137969970703,29129820938.99956,198145700.0,5103122644992.0,2.202
AMZN,bull,2025-06-27,2025-06-30,223.52000427246097,2025-07-21,229.3000030517578,time_stop_day_15_close,15,2.585897758059841,bull,AMZN,223.3000030517578,223.3000030517578,4.837856837681353,203.20240294398275,,213.6242893763951,233.19571794782368,2025-07-21,0.0,,,67.88060008796145,223.3000030517578,9203439282.295532,119217100.0,2628929978368.0,1.444
CAT,bull,2025-06-27,2025-06-30,386.30999755859375,2025-07-21,406.125,time_stop_day_15_close,15,5.129300967262895,bull,CAT,380.5910034179687,384.7099914550781,6.577852521623884,335.6947776940295,,367.4352983747209,399.46570260184154,2025-07-21,0.5,2025-07-09,402.1799926757813,75.35999402270912,380.5910034179687,935345314.0339661,4455000.0,454060769280.0,1.603
GE,bull,2025-06-27,2025-06-30,256.30999755859375,2025-07-21,262.8599853515625,time_stop_day_15_close,15,2.5554944619245346,bull,GE,253.1699676513672,254.5099945068359,6.370002746582036,231.94695728573373,,240.42996215820312,269.0500030517578,2025-07-21,0.0,,,69.23151471912378,254.28407287597656,1929141433.132553,26988000.0,373672869888.0,1.375
GOOGL,bull,2025-06-27,2025-06-30,180.77999877929688,2025-07-21,190.1000061035156,time_stop_day_15_close,15,5.1554416346671905,bull,GOOGL,178.0221405029297,178.52999877929688,4.422857012067523,163.09621807624072,,169.17642647879464,189.62571280343192,2025-07-21,0.5,2025-07-21,190.1000061035156,61.35225073506802,178.09194946289062,7206985784.227371,108140200.0,4490912595968.0,1.237
GS,bull,2025-06-27,2025-06-30,714.27001953125,2025-07-21,706.0,time_stop_day_15_close,15,-1.1578281749354824,bull,GS,677.177978515625,690.8099975585938,12.8028564453125,563.4546413457032,,651.572265625,739.875732421875,2025-07-21,0.0,,,81.04576141426206,677.177978515625,1296746832.461853,3650500.0,323493363712.0,1.291
META,bull,2025-06-27,2025-06-30,744.5499877929688,2025-07-16,702.5134015764509,sl_intraday,12,-5.645905164960752,bull,META,731.2333984375,733.6300048828125,14.359998430524554,653.4011595377581,,702.5134015764509,773.2699846540179,2025-07-21,0.0,,,70.814096106977,731.2333984375,8865026426.584778,18775700.0,1465228591104.0,1.229
MSFT,bull,2025-06-27,2025-06-30,497.0400085449219,2025-07-21,510.8800048828125,time_stop_day_15_close,15,2.784483361491774,bull,MSFT,492.0100402832031,495.94000244140625,6.635716029575893,451.35680090462733,,478.73860822405135,510.31144060407365,2025-07-21,0.5,2025-07-17,511.7000122070313,77.06907874625799,493.5080871582031,9734699268.714447,34539200.0,2818348154880.0,1.103
NFLX,bull,2025-06-27,2025-06-30,133.10000610351562,2025-07-08,127.0344249180385,sl_intraday,6,-4.557160711743135,bull,NFLX,132.31199645996094,132.31199645996094,2.6387857709612197,117.49776472898913,,127.0344249180385,138.37757764543807,2025-07-21,0.0,,,76.9791304092357,132.31199645996094,3497066137.374115,40709000.0,325831589888.0,1.491
NVDA,bull,2025-06-27,2025-06-30,158.39999389648438,2025-07-21,171.04000091552734,time_stop_day_15_close,15,7.979802718492102,bull,NVDA,157.54017639160156,157.75,3.406428745814732,133.4755926393619,,150.7273188999721,165.21285138811385,2025-07-21,0.5,2025-07-15,170.6999969482422,76.6197067422625,157.54017639160156,28636344009.626087,263234500.0,5103122644992.0,2.202
AAPL,bull,2025-06-30,2025-07-01,206.6699981689453,2025-07-22,214.3999938964844,time_stop_day_15_close,15,3.74026021968612,bull,AAPL,204.3592529296875,205.1699981689453,3.8864266531808056,194.9743354176503,,196.5863996233259,214.44285147530692,2025-07-22,0.0,,,56.84303263048732,204.3592529296875,11053220510.109177,91912800.0,4376979046400.0,1.086
BAC,bull,2025-06-30,2025-07-01,47.02000045776367,2025-07-08,47.93000030517578,trailing_stop_close,5,1.9353463176367436,bull,BAC,46.31118392944336,47.31999969482422,0.7657141004289899,42.01326687272114,,44.77975572858538,48.55142865862165,2025-07-22,0.5,2025-07-02,48.709999084472656,72.43225372076525,46.44819641113281,1764150630.765934,47921200.0,398828404736.0,1.196
CAT,bull,2025-06-30,2025-07-01,386.5899963378906,2025-07-22,409.68499755859375,time_stop_day_15_close,15,5.974029705755091,bull,CAT,384.0535278320313,388.2099914550781,6.387139456612723,335.3168990778778,,371.2792489188059,399.36427525111606,2025-07-22,0.5,2025-07-09,402.1799926757813,76.89375031396948,384.0535278320313,904832942.1884155,2791400.0,454060769280.0,1.603
GE,bull,2025-06-30,2025-07-01,255.75,2025-07-08,243.36195591517856,sl_intraday,5,-4.843810003840254,bull,GE,256.0348205566406,257.3900146484375,6.3364323207310305,231.54573821111478,,243.36195591517856,268.42286464146207,2025-07-22,0.0,,,71.44621276704935,256.0348205566406,1921427359.0172577,8135800.0,373672869888.0,1.375
GS,bull,2025-06-30,2025-07-01,708.0,2025-07-22,700.4099731445312,time_stop_day_15_close,15,-1.0720376914503893,bull,GS,693.7837524414062,707.75,13.902858189174108,561.0586675545917,,665.9780360630581,735.8057163783482,2025-07-22,0.0,,,83.7338574270374,693.7837524414062,1373528772.4121094,3976400.0,323493363712.0,1.291
META,bull,2025-06-30,2025-07-01,736.8800048828125,2025-07-16,706.5274047851562,sl_intraday,11,-4.119069576665102,bull,META,735.6788330078125,738.0900268554688,14.575714111328125,659.5945480834421,,706.5274047851562,766.0314331054688,2025-07-22,0.0,,,71.7952178719335,735.6788330078125,8907639000.146484,15402100.0,1465228591104.0,1.229
MSFT,bull,2025-06-30,2025-07-01,496.4700012207031,2025-07-22,508.48500061035156,time_stop_day_15_close,15,2.4200856769001966,bull,MSFT,493.4683837890625,497.4100036621094,6.680003574916291,452.7720118380134,,480.1083766392299,509.8300083705357,2025-07-22,0.5,2025-07-17,511.7000122070313,77.77114845058964,493.5080871582031,9639903144.87564,28369000.0,2818348154880.0,1.103
NFLX,bull,2025-06-30,2025-07-01,133.822998046875,2025-07-01,128.63485172816684,sl_intraday,1,-3.8768719834619714,bull,NFLX,133.91299438476562,133.91299438476562,2.6390713282993894,117.01189824952708,,128.63485172816684,139.1011407034738,2025-07-22,0.0,,,78.83164408261248,133.91299438476562,3433371729.8103333,32829000.0,325831589888.0,1.491
NVDA,bull,2025-06-30,2025-07-01,156.2899932861328,2025-07-22,165.56500244140625,trailing_stop_close,15,5.934486885729728,bull,NVDA,157.7798614501953,157.99000549316406,3.3650000435965404,134.03147263836357,,151.04986136300224,163.0199933733259,2025-07-22,0.5,2025-07-10,164.10000610351562,76.80512064967618,157.7798614501953,27922361875.728607,194580300.0,5103122644992.0,2.202
AAPL,bull,2025-07-01,2025-07-02,208.91000366210935,2025-07-23,214.1499938964844,time_stop_day_15_close,15,2.508252425695323,bull,AAPL,206.998779296875,207.82000732421875,3.9749984741210977,194.38070371039302,,199.0487823486328,216.86000061035153,2025-07-23,0.0,,,60.68395477799956,206.998779296875,11514672023.7677,78788900.0,4376979046400.0,1.086
BAC,bull,2025-07-01,2025-07-02,48.36000061035156,2025-07-16,45.44491849626814,sl_intraday,10,-6.027878571737332,bull,BAC,47.12348937988281,48.150001525878906,0.8392854418073382,42.02123123116632,,45.44491849626814,50.03857149396624,2025-07-23,0.0,,,76.20429469515499,47.12348937988281,1818016798.2024956,48540900.0,398828404736.0,1.196
CAT,bull,2025-07-01,2025-07-02,392.7000122070313,2025-07-23,417.9599914550781,time_stop_day_15_close,15,6.432385653894435,bull,CAT,386.7345275878906,390.9200134277344,6.770712716238839,336.03947371523975,,373.19310215541293,406.241437639509,2025-07-23,0.5,2025-07-10,408.3299865722656,78.03388813585079,386.7345275878906,907626292.2315979,2393600.0,454060769280.0,1.603
GS,bull,2025-07-01,2025-07-02,708.7999877929688,2025-07-23,717.52001953125,time_stop_day_15_close,15,1.2302528059337847,bull,GS,692.519287109375,706.4600219726562,14.271432059151786,561.6208677168428,,663.9764229910714,737.3428519112723,2025-07-23,0.0,,,82.771247308362,693.7837524414062,1453572157.6275635,3301000.0,323493363712.0,1.291
AAPL,bull,2025-07-02,2025-07-03,212.1499938964844,2025-07-24,213.7599945068359,time_stop_day_15_close,15,0.7588973163662027,bull,AAPL,211.6005401611328,212.44000244140625,3.93428366524833,193.0262796963032,,203.73197283063615,220.01856122698106,2025-07-24,0.0,,,66.31294346184463,211.6005401611328,11764950430.153198,67941800.0,4376979046400.0,1.086
BAC,bull,2025-07-02,2025-07-03,48.95000076293945,2025-07-15,46.020115443638396,sl_intraday,8,-5.985465318969519,bull,BAC,47.67154312133789,48.709999084472656,0.8257138388497489,41.940055365431164,,46.020115443638396,50.60142844063895,2025-07-24,0.0,,,78.35608263362136,47.67154312133789,1865007214.9155235,48003600.0,398828404736.0,1.196
CAT,bull,2025-07-02,2025-07-03,398.9200134277344,2025-07-24,421.1999969482422,time_stop_day_15_close,15,5.585075396209449,bull,CAT,394.1640930175781,398.4299926757813,6.962140764508929,335.58121537888366,,380.2398114885603,412.8442949567522,2025-07-24,0.5,2025-07-16,412.8800048828125,80.85338273726441,394.1640930175781,916015445.5856323,2713700.0,454060769280.0,1.603
GOOGL,bull,2025-07-02,2025-07-03,178.5,2025-07-24,191.13500213623047,time_stop_day_15_close,15,7.078432569316795,bull,GOOGL,178.1318359375,178.63999938964844,4.460712977818078,164.4595171757956,,169.21040998186385,187.42142595563615,2025-07-24,0.5,2025-07-21,190.1000061035156,60.34769554592569,178.1318359375,7188339534.934235,29128900.0,4490912595968.0,1.237
GS,bull,2025-07-02,2025-07-03,715.9099731445312,2025-07-24,719.1799926757812,time_stop_day_15_close,15,0.4567640700529507,bull,GS,701.76318359375,715.8900146484375,14.157143729073661,562.0011459512242,,673.4488961356027,744.2242606026786,2025-07-24,0.0,,,84.20115346038523,701.76318359375,1505368520.0778198,2906500.0,323493363712.0,1.291
NVDA,bull,2025-07-02,2025-07-03,158.3699951171875,2025-07-22,168.86499786376953,trailing_stop_close,13,6.6268883438533654,bull,NVDA,157.04083251953125,157.25,3.7400000435965404,135.19197442189844,,149.56083243233817,165.84999520438058,2025-07-24,0.5,2025-07-15,170.6999969482422,69.7450355687818,157.7798614501953,27951797285.77591,171224100.0,5103122644992.0,2.202
AAPL,bull,2025-07-03,2025-07-07,212.67999267578125,2025-07-25,213.8800048828125,time_stop_day_15_close,15,0.5642337071454673,bull,AAPL,212.70616149902344,213.5500030517578,3.97142682756697,191.91836060095278,,204.7633078438895,220.6228463309152,2025-07-25,0.0,,,67.51629670688851,212.70616149902344,11696002810.018768,34955800.0,4376979046400.0,1.086
AMZN,bull,2025-07-03,2025-07-07,223.0,2025-07-25,231.44000244140625,time_stop_day_15_close,15,3.7847544580297043,bull,AMZN,223.41000366210935,223.41000366210935,4.767144339425213,206.43743744685784,,213.87571498325892,232.53428867885043,2025-07-25,0.0,,,65.11182822174212,223.41000366210935,9471482526.119003,29632400.0,2628929978368.0,1.444
BAC,bull,2025-07-03,2025-07-07,48.7400016784668,2025-07-11,46.25114222935268,sl_intraday,5,-5.106400006985822,bull,BAC,47.88685607910156,48.93000030517578,0.817856924874442,41.96142723259372,,46.25114222935268,50.37571552821568,2025-07-25,0.0,,,79.153641579778,47.88685607910156,1850048887.6618385,21620300.0,398828404736.0,1.196
CAT,bull,2025-07-03,2025-07-07,398.05999755859375,2025-07-25,423.31500244140625,time_stop_day_15_close,15,6.344522192058499,bull,CAT,393.6001892089844,397.8599853515625,6.930712018694196,336.2737760256114,,379.73876517159596,411.92142159598217,2025-07-25,0.5,2025-07-16,412.8800048828125,80.01390373967538,394.1640930175781,922354396.847992,1737800.0,454060769280.0,1.603
GOOGL,bull,2025-07-03,2025-07-07,179.05999755859375,2025-07-25,191.63999938964844,time_stop_day_15_close,15,7.025579136924831,bull,GOOGL,179.01930236816406,179.52999877929688,4.462140764508926,165.06799590504596,,170.0950208391462,187.9842790876116,2025-07-25,0.5,2025-07-21,190.1000061035156,61.38971260689464,179.01930236816406,7157003149.555664,21689700.0,4490912595968.0,1.237
GS,bull,2025-07-03,2025-07-07,721.7000122070312,2025-07-25,728.97998046875,time_stop_day_15_close,15,1.0087249741697946,bull,GS,709.3993530273438,723.6799926757812,14.327854701450892,564.1812720523858,,680.7436436244419,750.3557216099331,2025-07-25,0.0,,,85.28744631810399,709.3993530273438,1520921034.6551514,1502000.0,323493363712.0,1.291
MSFT,bull,2025-07-03,2025-07-07,497.3800048828125,2025-07-25,512.7050170898438,time_stop_day_15_close,15,3.081147624871239,bull,MSFT,494.8870849609375,498.8399963378906,6.7842864990234295,459.34171287894503,,481.3185119628906,510.9485778808594,2025-07-25,0.5,2025-07-17,511.7000122070313,72.81064390479806,494.8870849609375,9803163184.934998,13984800.0,2818348154880.0,1.103
NVDA,bull,2025-07-03,2025-07-07,158.1999969482422,2025-07-22,168.86499786376953,trailing_stop_close,12,6.741467206865104,bull,NVDA,159.1280517578125,159.33999633789062,3.781428745814732,135.24356371625993,,151.56519426618303,165.76285443987166,2025-07-25,0.5,2025-07-15,170.6999969482422,71.60303052521128,159.1280517578125,27910894246.66107,143716100.0,5103122644992.0,2.202
AMZN,bull,2025-07-07,2025-07-08,223.9199981689453,2025-07-28,232.7899932861328,time_stop_day_15_close,15,3.9612340075562136,bull,AMZN,223.47000122070312,223.47000122070312,4.587857927594856,207.18981004235826,,214.29428536551342,233.09571402413502,2025-07-28,0.0,,,65.17127543329815,223.47000122070312,9341324139.106522,36604100.0,2628929978368.0,1.444
MSFT,bull,2025-07-07,2025-07-08,497.239990234375,2025-07-28,512.1000061035156,time_stop_day_15_close,15,2.9884997508218047,bull,MSFT,493.77593994140625,497.7200012207031,6.5835723876953,461.2068648606773,,480.6087951660156,510.4071350097656,2025-07-28,0.5,2025-07-17,511.7000122070313,71.15082629030998,494.8870849609375,9680349617.960815,13981600.0,2818348154880.0,1.103
MSFT,bull,2025-07-08,2025-07-09,500.2999877929687,2025-07-29,513.1400146484375,time_stop_day_15_close,15,2.5664655544189507,bull,MSFT,492.68463134765625,496.6199951171875,6.466430664062492,463.00492582748836,,479.75177001953125,513.2328491210936,2025-07-29,0.5,2025-07-25,513.7100219726562,69.47565334082731,494.8870849609375,9615010509.536743,11846600.0,2818348154880.0,1.103
NVDA,bull,2025-07-08,2025-07-09,161.22000122070312,2025-07-22,168.86499786376953,trailing_stop_close,10,4.741965379717827,bull,NVDA,159.7871856689453,160.0,3.468572344098772,136.55841952146764,,152.85004098074776,168.15714590890067,2025-07-29,0.5,2025-07-15,170.6999969482422,70.8821839082713,159.7871856689453,27413922165.947495,138133000.0,5103122644992.0,2.202
AMZN,bull,2025-07-09,2025-07-10,221.5500030517578,2025-07-30,231.20999908447266,time_stop_day_15_close,15,4.360187722704789,bull,AMZN,222.5399932861328,222.5399932861328,4.744286673409588,207.30817808987072,,213.05141993931363,231.038576398577,2025-07-30,0.5,2025-07-24,232.22999572753903,61.47809252797311,223.47000122070312,9428300401.194992,38155100.0,2628929978368.0,1.444
CAT,bull,2025-07-09,2025-07-10,404.6600036621094,2025-07-30,430.85499572753906,time_stop_day_15_close,15,6.473333620414445,bull,CAT,397.8739318847656,402.1799926757813,7.334285191127236,340.97894879553684,,383.20536150251115,419.32857404436385,2025-07-30,0.5,2025-07-23,427.5899963378906,76.19414403091392,397.8739318847656,985749879.4116211,3101000.0,454060769280.0,1.603
MSFT,bull,2025-07-09,2025-07-10,503.0499877929687,2025-07-30,513.239990234375,time_stop_day_15_close,15,2.025644108672564,bull,MSFT,499.52008056640625,503.510009765625,6.830714634486599,464.11228042461346,,485.858651297433,516.7114170619419,2025-07-30,0.0,,,73.6589358013437,499.52008056640625,9695465499.647827,18659500.0,2818348154880.0,1.103
NVDA,bull,2025-07-09,2025-07-10,164.32000732421875,2025-07-22,170.01499938964844,trailing_stop_close,9,3.4657934588530948,bull,NVDA,162.66334533691406,162.8800048828125,3.681429181780134,136.89849606240034,,155.3004869733538,171.682865687779,2025-07-30,0.5,2025-07-17,173.0,73.44579152151228,162.66334533691406,27589475830.441517,183656400.0,5103122644992.0,2.202
CAT,bull,2025-07-10,2025-07-11,405.4500122070313,2025-07-31,432.80499267578125,time_stop_day_15_close,15,6.746819495662493,bull,CAT,403.9580993652344,408.3299865722656,7.516427176339286,341.56517607753864,,388.9252450125558,420.48286655970986,2025-07-31,0.5,2025-07-23,427.5899963378906,78.5641944961262,403.9580993652344,1020852855.0967407,3382800.0,454060769280.0,1.603
