symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
MSFT,bull,2024-01-16,2024-01-17,387.9800109863281,2024-01-24,402.55999755859375,TP,6,3.757922098924671,bull,MSFT,383.6609191894531,390.2699890136719,5.618569510323677,357.0345963698631,400.51662772042414,351.41602685953944,70.66310424337941,383.6609191894531,8989058294.957886,27202300.0,3155936149504.0,1.107
NVDA,bull,2024-01-16,2024-01-17,56.34700012207031,2024-01-24,61.36199951171875,TP,6,8.900206539450073,bull,NVDA,56.34755325317383,56.38199996948242,1.445642743791853,45.27390903774752,60.68448148454939,43.82826629395567,76.42438091753984,56.34755325317383,20981635996.723175,449580000.0,5062002737152.0,2.335
MSFT,bull,2024-01-17,2024-01-18,391.7200012207031,2024-01-24,402.55999755859375,TP,5,2.7672818094838902,bull,MSFT,382.8744812011719,389.4700012207031,5.762854439871668,356.76275399119345,400.16304452078685,350.9998995513218,69.15651092385235,383.6609191894531,7966876115.592346,22234100.0,3155936149504.0,1.107
GOOGL,bull,2024-01-18,2024-01-19,144.74000549316406,2024-01-25,151.8699951171875,TP,5,4.926066984542277,bull,GOOGL,142.30386352539062,143.47999572753906,2.6750030517578125,134.66405597333684,150.32887268066406,131.98905292157903,63.423328987395095,142.30386352539062,3337969280.2534485,25746400.0,4166206881792.0,1.128
HD,bull,2024-01-18,2024-01-19,358.80999755859375,2024-01-19,362.4100036621094,TP,1,1.0033182263623264,bull,HD,338.58197021484375,357.8999938964844,5.587853567940848,319.65601728111585,355.34553091866627,314.068163713175,68.49296287891788,339.0833740234375,1156582577.3905945,2510700.0,334555742208.0,1.085
META,bull,2024-01-18,2024-01-19,379.0,2024-01-29,401.0199890136719,TP,7,5.810023486456961,bull,META,373.2013244628906,376.1300048828125,8.211430140904014,336.81484088556215,397.8356148856027,328.60341074465816,69.10932865668407,373.2013244628906,5416699137.645721,16354300.0,1713511989248.0,1.309
MSFT,bull,2024-01-18,2024-01-19,395.760009765625,2024-01-29,409.7200012207031,TP,7,3.5273880914207245,bull,MSFT,387.199951171875,393.8699951171875,5.924996512276802,355.97386187485836,404.9749407087054,350.0488653625816,72.61488095750889,387.199951171875,8021305903.635101,23392100.0,3155936149504.0,1.107
NVDA,bull,2024-01-18,2024-01-19,57.98899841308594,2024-01-29,62.46500015258789,TP,7,7.718708482628123,bull,NVDA,57.07211685180664,57.10699844360352,1.582285472324917,44.93173041618176,61.81897326878139,43.34944494385684,76.55152128661604,57.07211685180664,21508740338.982964,491650000.0,5062002737152.0,2.335
AMZN,bull,2024-01-19,2024-01-22,156.88999938964844,2024-02-02,171.80999755859375,TP,10,9.509846533870103,bull,AMZN,155.33999633789062,155.33999633789062,3.1557137625558034,146.00297079244817,164.80713762555803,142.84725702989238,60.7242320890594,155.33999633789062,6275613268.702087,51651600.0,2839014801408.0,1.383
GE,bull,2024-01-19,2024-01-22,103.9744644165039,2024-02-01,108.06863403320312,TP,9,3.937668387786708,bull,GE,102.1882781982422,103.599365234375,1.7928401402064742,97.41074326188165,107.56679861886163,95.61790312167517,62.818724862339444,102.20401763916016,503163719.23952293,6154611.0,297358524416.0,1.428
GOOGL,bull,2024-01-19,2024-01-22,147.10000610351562,2024-03-06,131.39999389648438,SL,32,-10.673019412373785,bull,GOOGL,145.18008422851562,146.3800048828125,2.787860325404576,134.65597371161923,153.54366520472936,131.86811338621465,68.80065986469788,145.18008422851562,3414735096.495514,34271900.0,4166206881792.0,1.128
HD,bull,2024-01-19,2024-01-22,359.3599853515625,2024-02-07,362.69000244140625,TP,13,0.9266521665137528,bull,HD,342.8486022949219,362.4100036621094,5.833565848214286,318.9503200575953,360.3492998395647,313.11675420938104,71.95033319145216,342.8486022949219,1133256134.1282654,3234600.0,334555742208.0,1.085
META,bull,2024-01-19,2024-01-22,387.9500122070313,2024-02-02,474.989990234375,TP,10,22.435874542747648,bull,META,380.46435546875,383.4500122070313,8.507143293108255,335.8877044772588,405.9857853480748,327.38056118415057,72.57505495806015,380.46435546875,5521598947.657928,21670800.0,1713511989248.0,1.309
MSFT,bull,2024-01-19,2024-01-22,400.0199890136719,2024-02-02,411.2200012207031,TP,10,2.799863135501579,bull,MSFT,391.918701171875,398.6700134277344,6.123570033482155,354.848225939172,410.28941127232144,348.7246559056898,75.80243771466694,391.918701171875,8221450542.017212,29331100.0,3155936149504.0,1.107
NVDA,bull,2024-01-19,2024-01-22,60.04899978637695,2024-02-02,66.16000366210938,TP,10,10.176695527772628,bull,NVDA,59.45465469360352,59.49100112915039,1.7194998604910714,44.52967751925195,64.61315427507674,42.81017765876088,80.73918061074986,59.45465469360352,21973497258.291626,543501000.0,5062002737152.0,2.335
AAPL,bull,2024-01-22,2024-01-23,195.02000427246097,2024-03-05,170.1199951171875,SL,30,-12.767925653660562,bull,AAPL,191.89646911621097,193.88999938964844,3.830716814313618,177.27278599766052,203.38861955915183,173.44206918334692,60.69805291066704,192.67837524414065,10045879575.95398,60133900.0,3979469914112.0,1.109
AMZN,bull,2024-01-22,2024-01-23,154.85000610351562,2024-02-02,171.80999755859375,TP,9,10.952528761116454,bull,AMZN,154.77999877929688,154.77999877929688,3.176428658621652,146.00013433144412,164.30928475516183,142.82370567282246,59.18201795241958,155.33999633789062,6230960948.221283,43687500.0,2839014801408.0,1.383
GE,bull,2024-01-22,2024-01-23,101.85953521728516,2024-02-02,108.97047424316406,TP,9,6.981122592705691,bull,GE,103.30612182617188,104.7326431274414,1.8464257376534599,97.85482049481193,108.84539903913226,96.00839475715847,66.06624578728973,103.30612182617188,525125013.79726297,10052443.0,297358524416.0,1.428
GOOGL,bull,2024-01-22,2024-01-23,145.88999938964844,2024-01-29,153.50999450683594,TP,5,5.223109979482365,bull,GOOGL,144.79331970214844,145.99000549316406,2.8571461268833707,134.61966698272897,153.36475808279855,131.7625208558456,67.36644142971159,145.18008422851562,3310107431.731415,32200400.0,4166206881792.0,1.128
META,bull,2024-01-22,2024-01-23,384.6199951171875,2024-02-02,474.989990234375,TP,9,23.495917077751827,bull,META,378.8072814941406,381.7799987792969,8.579286847795755,336.08738051460995,404.5451420375279,327.5080936668142,70.62811214648698,380.46435546875,5573218078.477936,17680500.0,1713511989248.0,1.309
NVDA,bull,2024-01-22,2024-01-23,59.56999969482422,2024-02-02,66.16000366210938,TP,9,11.062622126986078,bull,NVDA,59.61756134033203,59.65399932861328,1.7205712454659599,44.53404222657268,64.77927507672992,42.81347098110672,80.98918128078533,59.61756134033203,22367372208.67195,452955000.0,5062002737152.0,2.335
AAPL,bull,2024-01-23,2024-01-24,195.4199981689453,2024-03-05,170.1199951171875,SL,29,-12.946475943513903,bull,AAPL,193.17323303222656,195.17999267578125,3.350716727120538,177.22309658392942,203.22538321358817,173.8723798568089,62.62951395270056,193.17323303222656,10006767222.865295,42355600.0,3979469914112.0,1.109
AMZN,bull,2024-01-23,2024-01-24,157.8000030517578,2024-02-02,171.80999755859375,TP,8,8.878323343403682,bull,AMZN,156.02000427246094,156.02000427246094,3.054286411830357,145.90384854724272,165.18286350795202,142.84956213541236,61.51289847374522,156.02000427246094,6248026304.58374,37986000.0,2839014801408.0,1.383
GOOGL,bull,2024-01-23,2024-01-24,148.5399932861328,2024-03-06,131.39999389648438,SL,30,-11.538979510138814,bull,GOOGL,145.83468627929688,147.0399932861328,2.747859409877232,134.3360910606706,154.07826450892858,131.58823165079338,69.22655918746973,145.83468627929688,3276180679.8849487,21636100.0,4166206881792.0,1.128
META,bull,2024-01-23,2024-01-24,390.0,2024-02-02,474.989990234375,TP,8,21.792305188301285,bull,META,382.20068359375,385.2000122070313,8.054288591657363,335.71759861017836,406.3635493687221,327.663310018521,72.26875232260439,382.20068359375,5601170853.541718,15506100.0,1713511989248.0,1.309
MSFT,bull,2024-01-23,2024-01-24,401.5400085449219,2024-02-02,411.2200012207031,TP,8,2.410716857545303,bull,MSFT,392.1447448730469,398.8999938964844,6.089998517717642,354.7956637428882,410.4147404261998,348.7056652251706,73.44450382922349,392.1447448730469,8348056090.554352,20525900.0,3155936149504.0,1.107
NFLX,bull,2024-01-23,2024-01-24,53.775001525878906,2024-01-24,54.48699951171875,TP,1,1.3240315493012078,bull,NFLX,49.21900177001953,49.21900177001953,1.2523572104317806,46.91347258787163,52.97607340131487,45.66111537743985,59.09883830827258,49.222999572753906,2206864593.2127,155060000.0,389246222336.0,1.669
NVDA,bull,2024-01-23,2024-01-24,60.30400085449219,2024-02-02,66.16000366210938,TP,8,9.710803138496837,bull,NVDA,59.83642578125,59.87300109863281,1.6775714329310827,44.57750140282322,64.86914008004325,42.89992996989214,81.33961675195302,59.83642578125,22513572109.24511,294654000.0,5062002737152.0,2.335
AAPL,bull,2024-01-24,2024-01-25,195.22000122070312,2024-03-05,170.1199951171875,SL,28,-12.857292258255438,bull,AAPL,192.5002288818359,194.5,3.3214307512555803,177.15289630500723,202.46452113560264,173.83146555375166,60.929732891305065,193.17323303222656,10168723476.028137,53631300.0,3979469914112.0,1.109
AMZN,bull,2024-01-24,2024-01-25,156.9499969482422,2024-02-02,171.80999755859375,TP,7,9.46798400719433,bull,AMZN,156.8699951171875,156.8699951171875,3.0378570556640625,145.75681424998922,165.9835662841797,142.71895719432516,63.06967726879104,156.8699951171875,6402404381.883469,48547300.0,2839014801408.0,1.383
GOOGL,bull,2024-01-24,2024-01-25,150.07000732421875,2024-03-28,150.92999267578125,EOT,45,0.5730561135407486,bull,GOOGL,147.48106384277344,148.6999969482422,2.7664315359933034,133.87172432485355,155.78035845075334,131.10529278886025,71.94886511197282,147.48106384277344,3276089692.347336,25233500.0,4166206881792.0,1.128
META,bull,2024-01-24,2024-01-25,390.1700134277344,2024-02-02,474.989990234375,TP,7,21.739235176347194,bull,META,387.6578369140625,390.7000122070313,8.495714460100439,335.2652411737304,413.1449802943638,326.76952671362994,74.71479214820536,387.6578369140625,5699821562.400665,15698500.0,1713511989248.0,1.309
MSFT,bull,2024-01-24,2024-01-25,404.3200073242187,2024-02-09,420.5499877929687,TP,12,4.014142306773216,bull,MSFT,395.7427978515625,402.55999755859375,6.231427873883937,354.46781327436133,414.43708147321433,348.2363854004774,75.82908165404004,395.7427978515625,8528172707.504578,24867000.0,3155936149504.0,1.107
NFLX,bull,2024-01-24,2024-01-25,55.19499969482422,2024-02-27,60.16699981689453,TP,23,9.008062595453815,bull,NFLX,54.48699951171875,54.48699951171875,1.688285555158343,45.611210317018745,59.55185617719378,43.9229247618604,76.92784988278386,54.48699951171875,2861208262.7326965,264328000.0,389246222336.0,1.669
NVDA,bull,2024-01-24,2024-01-25,62.349998474121094,2024-02-05,69.33200073242188,TP,8,11.1980792769365,bull,NVDA,61.32450866699219,61.36199951171875,1.8284285409109928,44.6402491358268,66.80979428972516,42.81182059491581,83.55872879345341,61.32450866699219,23616043687.048912,560271000.0,5062002737152.0,2.335
AMZN,bull,2024-01-25,2024-01-26,158.4199981689453,2024-02-02,171.80999755859375,TP,6,8.452215341758063,bull,AMZN,157.75,157.75,3.004999433244978,145.5626851604729,166.76499829973494,142.55768572722792,64.66332701071212,157.75,6554325877.193527,43638600.0,2839014801408.0,1.383
CAT,bull,2024-01-25,2024-01-26,301.0,2024-02-02,315.0899963378906,TP,6,4.681061906275952,bull,CAT,291.7301940917969,300.7699890136719,6.2985687255859375,270.09716871847985,310.6259002685547,263.7985999928939,68.3535720262075,291.7301940917969,750630855.0393677,4647100.0,386556035072.0,1.519
GOOGL,bull,2024-01-25,2024-01-26,151.10000610351562,2024-03-28,150.92999267578125,EOT,44,-0.11251715477622604,bull,GOOGL,150.62506103515625,151.8699951171875,2.876432146344866,133.0551809360304,159.25435747419084,130.17874878968556,76.26661892918767,150.62506103515625,3378695969.6961975,29149100.0,4166206881792.0,1.128
JPM,bull,2024-01-25,2024-01-26,172.61000061035156,2024-01-30,176.27000427246094,TP,3,2.1203891137057784,bull,JPM,164.83421325683594,172.94000244140625,2.883571079799107,159.07772132238117,173.48492649623327,156.19415024258205,68.31796955148619,164.83421325683594,1821374768.6940765,8873500.0,826036256768.0,1.043
META,bull,2024-01-25,2024-01-26,394.3500061035156,2024-02-02,474.989990234375,TP,6,20.44883552244492,bull,META,390.11859130859375,393.1799926757813,8.858570643833698,334.97248273941943,416.6943032400948,326.11391209558576,75.75335449746268,390.11859130859375,5820881486.519928,15091100.0,1713511989248.0,1.309
MSFT,bull,2024-01-25,2024-01-26,404.3699951171875,2024-02-09,420.5499877929687,TP,11,4.001284188034826,bull,MSFT,398.0137023925781,404.8699951171875,6.127857753208714,354.3171357052511,416.39727565220426,348.18927795204235,77.2194723959237,398.0137023925781,8716310179.951935,21021200.0,3155936149504.0,1.107
NFLX,bull,2024-01-25,2024-01-26,56.180999755859375,2024-03-01,61.93399810791016,TP,25,10.240113876668389,bull,NFLX,56.20000076293945,56.20000076293945,1.7195712498256144,44.522892404236245,61.3587145124163,42.80332115441063,79.98333472743164,56.20000076293945,3076840354.1160583,94519000.0,389246222336.0,1.669
NVDA,bull,2024-01-25,2024-01-26,60.959999084472656,2024-02-05,69.33200073242188,TP,7,13.73359871011166,bull,NVDA,61.57936477661133,61.617000579833984,1.8910715920584538,44.806659124602064,67.25257955278668,42.91558753254361,83.91160629286664,61.57936477661133,24501710639.69307,482777000.0,5062002737152.0,2.335
AMZN,bull,2024-01-26,2024-01-29,159.33999633789062,2024-02-02,171.80999755859375,TP,5,7.8260333295475215,bull,AMZN,159.1199951171875,159.1199951171875,3.0699996948242188,145.27794131686508,168.32999420166016,142.20794162204086,67.04739249458126,159.1199951171875,6719449139.986649,51047400.0,2839014801408.0,1.383
CAT,bull,2024-01-26,2024-01-29,299.0199890136719,2024-02-02,315.0899963378906,TP,5,5.374225106898778,bull,CAT,290.4304504394531,299.42999267578125,6.212140764508929,269.81200706876353,309.0668727329799,263.5998663042546,66.35428969508226,291.7301940917969,766384011.1779785,2920500.0,386556035072.0,1.519
